Title,URL
"Crystal Ball: Our contributors predict the presidential election, the status of Taylor and Travis, and more","https://www.cnn.com/interactive/2023/12/opinions/crystal-ball-2024/"
"When the pay gap decimates the wages of even a top Hollywood star","https://www.cnn.com/2023/12/29/opinions/taraji-henson-hollywood-pay-black-women-color-purple-nelson/index.html"
"Macy’s Post-Christmas Sale is packed with deals on apparel and home goods","https://www.cnn.com/cnn-underscored/deals/macys-after-christmas-sale-2023-12-27"
"The viral Stanley Quencher is on sale today at REI","https://www.cnn.com/cnn-underscored/deals/stanley-quencher-tumbler-rei-member-sale-2023-12-28"
"What we’re buying from REI’s massive End of Year Clearance sale","https://www.cnn.com/cnn-underscored/deals/rei-end-of-year-clearance-sale-2023-12-26"
"The 34 best nonalcoholic drinks for Dry January and beyond","https://www.cnn.com/cnn-underscored/health-fitness/best-non-alcoholic-drinks-mocktails"
"The 10 best products on sale at Amazon this week","https://www.cnn.com/cnn-underscored/deals/best-amazon-deals-2023-12-29"
"I’ve reviewed thousands of tech gadgets — here are 11 worth your money","https://www.cnn.com/cnn-underscored/electronics/tech-editors-favorite-gadgets-2023"
"This mini carry-on is perfect for efficient travelers","https://www.cnn.com/cnn-underscored/reviews/calpak-hue-mini-carry-on-luggage"
"O-Cedar’s mopping pods make cleaning hard floors a breeze","https://www.cnn.com/cnn-underscored/reviews/o-cedar-pacs"
"How to pack a suitcase, according to people who are constantly traveling","https://www.cnn.com/cnn-underscored/travel/how-to-pack-suitcase"
"I’m a clean freak. These are the 30 tools I can’t live without","https://www.cnn.com/cnn-underscored/home/essential-cleaning-tools"
"Nordstrom’s Half Yearly Sale has arrived","https://www.cnn.com/cnn-underscored/deals/nordstrom-half-yearly-sale-2023-12-26"
"AirTags — this year’s hottest travel accessory — are seriously discounted right now","https://www.cnn.com/cnn-underscored/deals/apple-airtags-sale-2023-12-18"
"You can get 20% off this elite Yeti cooler today","https://www.cnn.com/cnn-underscored/deals/yeti-cooler-sale-2023-12-28"
"These travel backpacks will let you skip the carry-on","https://www.cnn.com/cnn-underscored/travel/best-travel-backpacks"
"We found all the best New Year’s sales to shop before 2023 is over","https://www.cnn.com/cnn-underscored/deals/best-new-years-sales-2023-12-28"
"Bill to require some Chick-fil-A’s to open on Sundays has sparked a cultural flashpoint","https://www.cnn.com/2023/12/28/business/chick-fil-a-sunday-new-york-rest-stop/index.html"
"Elon Musk and these other 9 bosses had a terrible, horrible, no good, very bad 2023","https://www.cnn.com/2023/12/29/business/elon-musk-other-ceos-very-bad-2023/index.html"
"Stocks went gangbusters in 2023. Here are the biggest winners and losers","https://www.cnn.com/2023/12/29/investing/stock-market-record-winners-and-losers-2023/index.html"
"Dolly Parton sings ‘I will always love you’ to dying fan whose wish was to meet her","https://www.cnn.com/2023/12/29/entertainment/dolly-parton-sings-dying-fan/index.html"
"Police officer seen punching college student outside Ohio bar","https://www.cnn.com/videos/us/2023/12/29/miami-university-football-player-arrest-zt-orig.cnn"
"Russian passenger plane lands on frozen river by mistake","https://www.cnn.com/travel/russian-passenger-plane-lands-on-frozen-river-by-mistake/index.html"
"These were the worst destinations for overtourism in 2023","https://www.cnn.com/travel/2023-worst-destinations-overtourism-avoid-crowds/index.html"
"Watch TikTok’s top trending videos of 2023","https://www.cnn.com/videos/us/2023/12/14/top-tiktok-videos-2023-contp-jm-orig.cnn"
"Barack Obama shares his favorite music of 2023, and it’s a super eclectic mix","https://www.cnn.com/2023/12/29/entertainment/barack-obama-favorite-music-2023/index.html"
"These are the best lenders for refinancing your mortgage","https://www.cnn.com/cnn-underscored/money/best-mortgage-refinance-lenders?&utm_campaign=cnn-homepage"
"The best high yield savings accounts of December 2023","https://www.cnn.com/cnn-underscored/money/high-yield-savings-accounts?&utm_campaign=cnn-homepage"
